version,classpath,LOC,LOC_TOUCHED,REVS,FIXES,AUTH,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,CHURN,MAX_CHURN,AVG_CHURN,CHANGE_SET_SIZE,MAX_CHANGE_SET,AVG_CHANGE_SET,AGE,WEIGHTED_AGE,COMMENT_LINES,NESTING_DEPTH,DECISION_POINTS,nsmells,DISTINCT_SMELL_TYPES,BUGGY
"1.4.0","lang/java/src/java/org/apache/avro/ipc/HttpServer.java",37,29,1,0,1,21,21,21.000000,13,13,13.000000,467,434,116.750000,343,280.264286,24,1,2,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/specific/SpecificDatumWriter.java",28,10,1,1,1,4,4,4.000000,2,2,2.000000,877,434,67.461538,517,454.094059,19,1,1,"1",1,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/specific/FixedSize.java",12,0,0,1,0,0,0,0.000000,0,0,0.000000,767,434,95.875000,517,493.829060,22,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java",352,48,6,5,1,32,11,5.333333,16,7,2.666667,1092,434,28.000000,517,397.242527,53,4,78,"12",2,"YES"
"1.4.0","lang/java/src/java/org/apache/avro/specific/SpecificExceptionBase.java",18,0,0,2,0,0,0,0.000000,0,0,0.000000,771,434,85.666667,517,483.553846,21,1,3,"6",3,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/specific/SpecificRecordBase.java",27,0,0,3,0,0,0,0.000000,0,0,0.000000,554,434,79.142857,463,385.207692,21,1,3,"4",2,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/specific/SchemaTask.java",8,0,0,0,0,0,0,0.000000,0,0,0.000000,750,434,107.142857,517,508.410526,18,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/specific/SpecificRecord.java",4,0,0,1,0,0,0,0.000000,0,0,0.000000,784,434,98.000000,517,490.519231,19,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/specific/ProtocolTask.java",46,0,0,0,0,0,0,0.000000,0,0,0.000000,750,434,107.142857,517,498.070988,22,2,6,"7",5,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/specific/SpecificFixed.java",7,0,0,0,0,0,0,0.000000,0,0,0.000000,761,434,95.125000,517,508.615385,18,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/specific/SpecificRequestor.java",72,4,1,3,1,2,2,2.000000,0,0,0.000000,895,434,55.937500,517,435.164948,21,1,2,"3",2,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/specific/SpecificData.java",153,58,4,4,1,18,7,4.500000,22,20,5.500000,655,434,38.529412,371,272.724891,29,12,43,"21",7,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/specific/SpecificDatumReader.java",59,45,2,3,1,28,22,14.000000,11,6,5.500000,950,434,47.500000,517,457.450292,30,2,9,"2",2,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/specific/SpecificResponder.java",71,1,1,3,1,1,1,1.000000,1,1,1.000000,899,434,64.214286,517,416.275194,18,1,5,"5",3,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/HadoopReducer.java",31,60,1,0,1,60,60,60.000000,60,60,60.000000,37,37,37.000000,49,49.000000,19,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/tether/TetherReducer.java",53,82,1,0,1,82,82,82.000000,82,82,82.000000,37,37,37.000000,85,85.000000,20,1,6,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/tether/TetherPartitioner.java",30,59,2,0,1,59,59,29.500000,59,59,29.500000,38,37,19.000000,85,85.000000,18,1,2,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/tether/TetherKeyComparator.java",33,99,2,0,1,80,61,40.000000,61,61,30.500000,55,37,27.500000,160,131.212121,18,1,3,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/tether/TetherRecordReader.java",50,124,2,0,1,104,86,52.000000,88,86,44.000000,55,37,27.500000,160,137.016129,18,1,2,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/tether/TetherJob.java",104,160,2,0,1,158,154,79.000000,156,154,78.000000,74,37,37.000000,85,83.650000,28,1,5,"0",0,"YES"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/tether/TetherOutputFormat.java",48,130,2,0,1,105,87,52.500000,94,87,47.000000,55,37,27.500000,160,135.192308,19,1,1,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/tether/TetherInputFormat.java",31,70,2,0,1,64,56,32.000000,58,56,29.000000,55,37,27.500000,160,145.000000,18,2,2,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/tether/TetherMapRunner.java",55,93,1,0,1,93,93,93.000000,93,93,93.000000,37,37,37.000000,85,85.000000,23,2,5,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/tether/TetherOutputService.java",66,111,2,0,1,106,103,53.000000,105,103,52.500000,65,37,32.500000,85,80.963964,17,1,3,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/tether/TetheredProcess.java",89,132,2,0,1,132,131,66.000000,132,131,66.000000,60,37,30.000000,85,84.742424,26,2,7,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/tether/TetherKeySerialization.java",53,91,1,0,1,91,91,91.000000,91,91,91.000000,37,37,37.000000,85,85.000000,18,1,1,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/tether/TetherData.java",12,44,1,0,1,17,17,17.000000,10,10,10.000000,788,434,87.555556,517,373.680952,23,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/AvroWrapper.java",25,55,2,2,1,29,27,14.500000,3,3,1.500000,548,434,68.500000,386,272.316667,21,2,7,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/AvroJob.java",86,283,4,0,1,216,104,54.000000,157,104,39.250000,97,37,24.250000,160,93.190813,40,1,4,"0",0,"YES"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/AvroValue.java",4,12,1,0,1,5,5,5.000000,2,2,2.000000,781,434,111.571429,517,452.028571,19,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/AvroUtf8InputFormat.java",75,117,2,0,1,117,98,58.500000,117,98,58.500000,9,6,4.500000,85,73.307692,21,1,1,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/AvroSerialization.java",85,205,3,0,1,170,148,56.666667,161,148,53.666667,92,37,30.666667,160,131.595122,26,2,6,"0",0,"YES"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/AvroInputFormat.java",30,56,1,0,1,56,56,56.000000,56,56,56.000000,18,18,18.000000,160,160.000000,18,2,2,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/AvroMapper.java",11,111,2,0,1,76,66,38.000000,91,66,45.500000,55,37,27.500000,160,115.000000,23,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/AvroRecordReader.java",47,96,2,0,1,89,86,44.500000,90,86,45.000000,55,37,27.500000,160,148.437500,19,1,2,"0",0,"YES"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/AvroReducer.java",18,127,2,0,1,89,72,44.500000,93,72,46.500000,55,37,27.500000,160,111.929134,25,1,2,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/Pair.java",372,486,2,0,1,469,453,234.500000,454,453,227.000000,65,37,32.500000,49,47.641975,55,2,10,"0",0,"YES"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/FsInput.java",30,60,1,0,1,60,60,60.000000,60,60,60.000000,18,18,18.000000,160,160.000000,19,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/AvroKeyComparator.java",23,82,3,0,1,66,61,22.000000,72,61,24.000000,92,37,30.666667,160,132.890244,18,1,1,"0",0,"YES"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/HadoopCombiner.java",32,62,1,0,1,62,62,62.000000,62,62,62.000000,37,37,37.000000,49,49.000000,21,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/HadoopMapper.java",52,83,1,0,1,83,83,83.000000,83,83,83.000000,37,37,37.000000,49,49.000000,21,1,2,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/AvroKey.java",4,12,1,0,1,5,5,5.000000,2,2,2.000000,781,434,111.571429,517,452.028571,19,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/HadoopReducerBase.java",36,63,1,0,1,63,63,63.000000,63,63,63.000000,37,37,37.000000,49,49.000000,17,1,1,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/AvroCollector.java",6,15,1,0,1,8,8,8.000000,1,1,1.000000,781,434,111.571429,517,440.833333,18,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/mapred/AvroOutputFormat.java",61,127,4,0,1,114,87,28.500000,107,87,26.750000,97,37,24.250000,160,126.188976,23,2,5,"0",0,"YES"
"1.4.0","lang/java/src/java/org/apache/avro/io/ValidatingDecoder.java",185,6,1,1,1,6,6,6.000000,6,6,6.000000,596,434,59.600000,440,420.987805,22,2,10,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/BinaryEncoder.java",178,0,0,1,0,0,0,0.000000,0,0,0.000000,781,434,86.777778,517,470.852910,39,1,6,"22",3,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/ValidatingEncoder.java",149,0,0,2,0,0,0,0.000000,0,0,0.000000,582,434,72.750000,440,424.009501,25,1,2,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/DirectBinaryDecoder.java",154,0,0,0,0,0,0,0.000000,0,0,0.000000,575,434,71.875000,442,340.834234,27,3,15,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/ParsingEncoder.java",36,0,0,0,0,0,0,0.000000,0,0,0.000000,524,434,131.000000,413,402.228571,24,1,3,"1",1,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/BlockingBinaryEncoder.java",418,0,0,2,0,0,0,0.000000,0,0,0.000000,573,434,81.857143,460,450.615845,122,4,46,"19",5,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/parsing/Parser.java",98,0,0,2,0,0,0,0.000000,0,0,0.000000,582,434,64.666667,413,310.761658,79,4,13,"3",1,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java",82,0,0,1,0,0,0,0.000000,0,0,0.000000,590,434,73.750000,413,390.403727,43,4,18,"6",5,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/parsing/SkipParser.java",44,0,0,1,0,0,0,0.000000,0,0,0.000000,575,434,71.875000,413,381.891667,43,3,3,"2",2,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/parsing/Symbol.java",358,0,0,2,0,0,0,0.000000,0,0,0.000000,601,434,46.230769,413,339.744615,123,3,16,"14",4,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java",352,21,2,4,2,19,18,9.500000,19,18,9.500000,619,434,41.266667,413,329.889876,84,5,92,"22",6,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java",58,0,0,2,0,0,0,0.000000,0,0,0.000000,589,434,73.625000,413,377.738462,35,4,16,"4",1,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/DecoderFactory.java",76,0,0,0,0,0,0,0.000000,0,0,0.000000,24,24,24.000000,201,201.000000,143,3,8,"4",3,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/JsonDecoder.java",363,0,0,2,0,0,0,0.000000,0,0,0.000000,617,434,56.090909,413,384.065385,21,5,39,"4",3,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/Encoder.java",36,0,0,0,0,0,0,0.000000,0,0,0.000000,781,434,86.777778,517,470.742827,209,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/Decoder.java",32,0,0,0,0,0,0,0.000000,0,0,0.000000,836,434,69.666667,517,472.326429,226,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/DatumWriter.java",7,0,0,0,0,0,0,0.000000,0,0,0.000000,768,434,109.714286,517,512.172414,23,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/ResolvingDecoder.java",126,19,1,2,1,19,19,19.000000,19,19,19.000000,645,434,43.000000,440,356.061644,106,6,21,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/BinaryData.java",250,107,1,0,1,107,107,107.000000,107,107,107.000000,550,434,78.571429,373,295.295539,36,6,66,"17",5,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/JsonEncoder.java",194,0,0,3,0,0,0,0.000000,0,0,0.000000,589,434,58.900000,413,393.038328,21,3,14,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/DatumReader.java",7,2,1,0,1,1,1,1.000000,0,0,0.000000,707,434,101.000000,517,505.793651,24,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/ParsingDecoder.java",47,0,0,0,0,0,0,0.000000,0,0,0.000000,522,434,174.000000,413,412.920000,19,12,13,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/io/BinaryDecoder.java",648,0,0,0,0,0,0,0.000000,0,0,0.000000,575,434,71.875000,442,259.483798,256,9,62,"50",9,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/generic/GenericArray.java",6,18,2,0,1,7,4,3.500000,10,7,5.000000,786,434,87.333333,517,447.233083,22,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/generic/GenericDatumReader.java",269,113,7,6,2,77,30,11.000000,41,23,5.857143,1094,434,29.567568,517,421.474038,87,4,52,"8",3,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/generic/GenericEnumSymbol.java",4,8,1,0,1,4,4,4.000000,0,0,0.000000,767,434,109.571429,517,473.226415,19,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/generic/IndexedRecord.java",5,8,1,1,1,6,6,6.000000,4,4,4.000000,803,434,89.222222,517,425.677419,24,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/generic/GenericFixed.java",4,0,0,0,0,0,0,0.000000,0,0,0.000000,739,434,123.166667,517,509.489796,19,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/generic/GenericRequestor.java",46,12,2,2,1,8,7,4.000000,6,5,3.000000,879,434,67.615385,517,459.165254,19,2,4,"4",2,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/generic/GenericDatumWriter.java",142,75,3,4,1,46,37,15.333333,17,15,5.666667,941,434,44.809524,517,447.370575,46,2,21,"1",1,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/generic/GenericResponder.java",29,0,0,1,0,0,0,0.000000,0,0,0.000000,792,434,88.000000,517,496.009950,18,1,1,"1",1,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/generic/GenericContainer.java",5,0,0,0,0,0,0,0.000000,0,0,0.000000,744,434,124.000000,517,504.032258,19,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/generic/GenericRecord.java",5,0,0,1,0,0,0,0.000000,0,0,0.000000,766,434,95.750000,517,449.658120,21,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/generic/GenericData.java",438,76,5,6,1,56,22,11.200000,36,15,7.200000,1075,434,34.677419,517,423.805104,58,12,117,"76",9,"YES"
"1.4.0","lang/java/src/java/org/apache/avro/AvroTypeException.java",7,0,0,0,0,0,0,0.000000,0,0,0.000000,754,434,107.714286,517,506.230769,18,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java",53,1,1,1,1,1,1,1.000000,1,1,1.000000,450,434,150.000000,252,249.141026,18,1,3,"2",2,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/tool/DataFileReadTool.java",49,0,0,0,0,0,0,0.000000,0,0,0.000000,459,434,153.000000,252,251.963415,21,1,2,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/tool/RpcSendTool.java",91,0,0,0,0,0,0,0.000000,0,0,0.000000,457,434,152.333333,251,239.020134,20,2,4,"1",1,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/tool/Tool.java",9,0,0,0,0,0,0,0.000000,0,0,0.000000,757,434,68.818182,517,424.064000,38,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/tool/RpcReceiveTool.java",136,1,1,0,1,1,1,1.000000,1,1,1.000000,480,434,120.000000,251,240.035533,23,2,9,"3",3,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/tool/ToTextTool.java",56,88,1,0,1,88,88,88.000000,88,88,88.000000,6,6,6.000000,82,82.000000,18,1,3,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/tool/DataFileGetSchemaTool.java",30,0,0,0,0,0,0,0.000000,0,0,0.000000,761,434,69.181818,517,374.363636,18,1,1,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/tool/Main.java",65,10,3,0,1,7,3,2.333333,4,2,1.333333,577,434,44.384615,316,271.503704,24,2,6,"1",1,"YES"
"1.4.0","lang/java/src/java/org/apache/avro/tool/Util.java",77,60,1,0,1,54,54,54.000000,48,48,48.000000,792,434,72.000000,517,316.630332,35,3,6,"3",3,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java",62,0,0,0,0,0,0,0.000000,0,0,0.000000,471,434,157.000000,252,249.134831,18,1,3,"2",2,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/tool/IdlTool.java",47,25,2,0,1,13,7,6.500000,1,1,0.500000,494,434,98.800000,251,204.123810,21,1,3,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/tool/DataFileWriteTool.java",69,0,0,0,0,0,0,0.000000,0,0,0.000000,475,434,118.750000,252,246.625000,18,2,4,"2",2,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/tool/FromTextTool.java",62,87,1,0,1,44,44,44.000000,1,1,1.000000,481,434,96.200000,252,174.653266,22,1,3,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/util/Utf8.java",74,56,2,1,1,43,41,21.500000,30,30,15.000000,824,434,82.400000,517,418.465625,31,2,10,"12",4,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/util/WeakIdentityHashMap.java",119,169,1,0,1,169,169,169.000000,169,169,169.000000,5,5,5.000000,29,29.000000,33,1,5,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/file/LengthLimitedInputStream.java",53,0,0,0,0,0,0,0.000000,0,0,0.000000,16,16,16.000000,229,229.000000,22,2,5,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/file/Codec.java",16,0,0,0,0,0,0,0.000000,0,0,0.000000,783,434,78.300000,517,388.494253,32,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/file/DeflateCodec.java",97,96,1,1,1,48,48,48.000000,0,0,0.000000,72,24,12.000000,229,156.147335,31,1,6,"6",4,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/file/DataFileWriter.java",248,56,3,4,2,26,12,8.666667,28,13,9.333333,912,434,43.428571,517,375.424479,86,2,18,"8",3,"YES"
"1.4.0","lang/java/src/java/org/apache/avro/file/SeekableFileInput.java",13,0,0,0,0,0,0,0.000000,0,0,0.000000,724,434,120.666667,517,507.543689,18,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/file/CodecFactory.java",36,0,0,0,0,0,0,0.000000,0,0,0.000000,25,16,12.500000,229,226.789474,28,1,1,"2",1,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/file/DataFileConstants.java",14,0,0,1,0,0,0,0.000000,0,0,0.000000,749,434,83.222222,517,450.604167,20,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/file/SeekableInput.java",8,0,0,1,0,0,0,0.000000,0,0,0.000000,729,434,121.500000,517,506.075630,22,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/file/NullCodec.java",35,0,0,0,0,0,0,0.000000,0,0,0.000000,818,434,62.923077,517,361.175373,19,1,1,"3",3,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/file/DataFileReader.java",121,7,1,2,1,7,7,7.000000,7,7,7.000000,872,434,58.133333,517,415.478178,35,3,9,"10",8,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/file/DataFileStream.java",235,88,2,2,1,73,55,36.500000,58,41,29.000000,551,434,55.100000,251,191.370526,61,3,27,"13",4,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/reflect/InduceSchemaTool.java",49,0,0,0,0,0,0,0.000000,0,0,0.000000,461,434,76.833333,292,286.861702,20,3,5,"1",1,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/reflect/ReflectData.java",351,28,4,7,1,16,7,4.000000,14,5,3.500000,1080,434,31.764706,517,382.235499,69,12,74,"47",11,"YES"
"1.4.0","lang/java/src/java/org/apache/avro/reflect/ReflectRequestor.java",43,0,0,0,0,0,0,0.000000,0,0,0.000000,869,434,66.846154,517,466.402235,21,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/reflect/Union.java",12,0,0,1,0,0,0,0.000000,0,0,0.000000,781,434,78.100000,517,456.666667,25,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/reflect/ReflectResponder.java",31,18,2,2,1,15,14,7.500000,14,13,7.000000,979,434,54.388889,517,454.449814,19,1,1,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/reflect/Stringable.java",10,0,0,2,0,0,0,0.000000,0,0,0.000000,776,434,86.222222,517,471.846154,22,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/reflect/Nullable.java",10,0,0,2,0,0,0,0.000000,0,0,0.000000,781,434,78.100000,517,449.780142,21,0,0,"0",0,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/reflect/ReflectDatumReader.java",116,11,2,4,1,9,8,4.500000,7,7,3.500000,1007,434,40.280000,517,429.202920,23,2,15,"11",4,"NO"
"1.4.0","lang/java/src/java/org/apache/avro/reflect/ReflectDatumWriter.java",85,9,2,5,1,3,3,1.500000,9,6,4.500000,1039,434,39.961538,517,422.735294,24,1,7,"8",3,"YES"
"1.4.0","lang/java/src/java/org/apache/avro/Protocol.java",320,128,1,2,1,95,95,95.000000,62,62,62.000000,974,434,42.347826,517,457.253404,71,3,42,"30",4,"YES"
"1.4.1","lang/java/src/java/org/apache/avro/SchemaParseException.java",5,0,0,0,0,0,0,0.000000,0,0,0.000000,723,434,120.500000,553,549.040541,18,0,0,"0",0,"NO"
"1.4.1","lang/java/src/java/org/apache/avro/AvroRuntimeException.java",8,0,0,0,0,0,0,0.000000,0,0,0.000000,732,434,104.571429,553,540.233766,18,0,0,"0",0,"NO"
"1.4.1","lang/java/src/java/org/apache/avro/Schema.java",1047,19,1,8,1,16,16,16.000000,13,13,13.000000,1075,434,23.888889,553,429.090012,195,9,168,"213",20,"YES"
"1.4.1","lang/java/src/java/org/apache/avro/ipc/stats/StatsServlet.java",191,0,0,0,0,0,0,0.000000,0,0,0.000000,478,434,95.600000,279,107.526005,42,1,7,"21",5,"NO"
"1.4.1","lang/java/src/java/org/apache/avro/ipc/stats/FloatHistogram.java",27,0,0,1,0,0,0,0.000000,0,0,0.000000,481,434,96.200000,422,353.281250,22,1,2,"0",0,"NO"
"1.4.1","lang/java/src/java/org/apache/avro/ipc/stats/Histogram.java",165,0,0,0,0,0,0,0.000000,0,0,0.000000,450,434,150.000000,279,235.592058,70,2,11,"11",6,"NO"
"1.4.1","lang/java/src/java/org/apache/avro/ipc/stats/StatsServer.java",20,0,0,0,0,0,0,0.000000,0,0,0.000000,18,18,18.000000,78,78.000000,28,0,0,"1",1,"NO"
"1.4.1","lang/java/src/java/org/apache/avro/ipc/stats/StaticServlet.java",19,0,0,0,0,0,0,0.000000,0,0,0.000000,43,25,21.500000,78,67.826087,22,1,2,"0",0,"NO"
"1.4.1","lang/java/src/java/org/apache/avro/ipc/stats/StatsPlugin.java",161,0,0,0,0,0,0,0.000000,0,0,0.000000,478,434,95.600000,279,129.431102,41,1,8,"1",1,"NO"
"1.4.1","lang/java/src/java/org/apache/avro/ipc/stats/IntegerHistogram.java",28,0,0,1,0,0,0,0.000000,0,0,0.000000,485,434,80.833333,422,316.982301,22,1,2,"0",0,"NO"
"1.4.1","lang/java/src/java/org/apache/avro/ipc/stats/Stopwatch.java",38,0,0,0,0,0,0,0.000000,0,0,0.000000,446,434,223.000000,279,279.000000,28,2,4,"4",2,"NO"
"1.4.1","lang/java/src/java/org/apache/avro/ipc/ByteBufferOutputStream.java",68,0,0,0,0,0,0,0.000000,0,0,0.000000,783,434,97.875000,553,503.039344,25,1,6,"3",2,"NO"
"1.4.1","lang/java/src/java/org/apache/avro/ipc/RPCContext.java",84,0,0,2,0,0,0,0.000000,0,0,0.000000,522,434,65.250000,440,319.250883,87,1,4,"2",1,"YES"
"1.4.1","lang/java/src/java/org/apache/avro/ipc/Server.java",7,0,0,0,0,0,0,0.000000,0,0,0.000000,783,434,97.875000,553,503.869159,22,0,0,"0",0,"NO"
"1.4.1","lang/java/src/java/org/apache/avro/ipc/AvroRemoteException.java",15,0,0,0,0,0,0,0.000000,0,0,0.000000,745,434,124.166667,553,550.445255,18,1,1,"1",1,"NO"
"1.4.1","lang/java/src/java/org/apache/avro/ipc/Transceiver.java",23,0,0,0,0,0,0,0.000000,0,0,0.000000,771,434,96.375000,553,469.856250,36,0,0,"3",2,"NO"
"1.4.1","lang/java/src/java/org/apache/avro/ipc/SaslSocketServer.java",68,102,1,0,1,102,102,102.000000,102,102,102.000000,8,8,8.000000,27,27.000000,22,1,1,"0",0,"NO"
"1.4.1","lang/java/src/java/org/apache/avro/ipc/SaslSocketTransceiver.java",311,389,1,0,1,389,389,389.000000,389,389,389.000000,8,8,8.000000,27,27.000000,36,4,38,"0",0,"YES"
"1.4.1","lang/java/src/java/org/apache/avro/ipc/HttpTransceiver.java",75,0,0,0,0,0,0,0.000000,0,0,0.000000,504,434,72.000000,379,342.243590,21,3,6,"1",1,"NO"
"1.4.1","lang/java/src/java/org/apache/avro/ipc/NettyServer.java",109,0,0,1,0,0,0,0.000000,0,0,0.000000,35,23,11.666667,105,100.135678,24,1,2,"2",1,"NO"
"1.4.1","lang/java/src/java/org/apache/avro/ipc/DatagramServer.java",45,0,0,0,0,0,0,0.000000,0,0,0.000000,815,434,81.500000,553,518.752049,19,2,3,"1",1,"NO"
